187,Corsair CMY8GX3M2B2133C9 4GB,22 ns
188,Mushkin 992092 (997092) 4GB,22 ns
189,Corsair CMZ16GX3M4A2133C9 4GB,22 ns
190,G Skill Intl F3-2400C11-4GAB 4GB,22 ns
191,G Skill Intl F3-12800CL8-4GBECO 4GB,22 ns
192,Avexir Technologies Corporation DDR3-2800 CL12 4GB,22 ns
193,ASint Technology SLA302G08-MGJHB 4GB,22 ns
194,AMD R934G2130U1S 4GB,22 ns
195,A-DATA Technology DDR3 2600G 2OZ 4GB,22 ns
196,Avexir Technologies Corporation DDR3-2133 CL9 4GB,22 ns
197,Apacer Technology 78.BAGFL.AFD0C 4GB,22 ns
198,A-DATA Technology DDR3 2133 4GB,22 ns
199,AMD AG34G2130U1 4GB,22 ns
200,A-DATA Technology DDR3 2400 2OZ 8GB,22 ns
201,Kingston 9905403-111.A00LF 2GB,22 ns
202,Team Group Inc. Dark-2133 4GB,22 ns
203,Team Group Inc. Xtreem-LV-2133 4GB,22 ns
204,Kingston 9905403-187.A00LF 2GB,22 ns
205,Kingston 9905402-158.A00LF 2GB,22 ns
206,A-DATA Technology DDR3 1866G 2OZ 4GB,22 ns
207,Silicon Power Computer & Communications SP008GXLYU240NSA 8GB,22 ns
208,AMD AP34G1869U1 4GB,22 ns
209,Team Group Inc. Xtreem-LV-2400 4GB,22 ns
210,Carry Technology Co. Ltd. U3A8G93-21G9KHAC00 8GB,22 ns
211,Avexir Technologies Corporation DDR3-2933 CL12 4GB 4GB,22 ns
212,AMD R938G2401U2S 8GB,22 ns
213,Apacer Technology 78.CAGH1.AFK0C 8GB,22 ns
214,Avexir Technologies Corporation DDR3-2400 CL10 8GB 8GB,22 ns
215,Kingmax Semiconductor FLGF65F-C8KJ9A 4GB,22 ns
216,Avexir Technologies Corporation DDR3-2400 CL11 8GB 8GB,22 ns
217,Team Group Inc. TEAMGROUP-UD3-2133 4GB,22 ns
218,A-DATA Technology DDR3 2000G 2OZ 4GB,23 ns
219,G Skill Intl F3-2133C10-4GXM 4GB,23 ns
220,Corsair CMT16GX3M4X2133C9 4GB,23 ns
221,G Skill Intl F3-2133C11-4GAO 4GB,23 ns
222,Avexir Technologies Corporation DDR3 2400 CL10 4GB 4GB,23 ns
223,G Skill Intl F3-17000CL9-2GBZH 2GB,23 ns
224,Corsair CMT12GX3M3A2000C9 4GB,23 ns
225,Mushkin 994071 8GB,23 ns
226,Mushkin 994092 4GB,23 ns
227,Avexir Technologies Corporation DDR3-2133 CL11 4GB 4GB,23 ns
228,Mushkin 994122 8GB,23 ns
229,Golden Empire CL9-9-9 DDR3 1600 4GB,23 ns
230,Avexir Technologies Corporation DDR3-2133 CL11 8GB 8GB,23 ns
231,Hynix Semiconductor (Hyundai Electronics) DMT351U6BFR8C-H9 4GB,23 ns
232,Corsair CMY32GX3M4A2800C12 8GB,23 ns
233,Corsair CMZ16GX3M2A2400C10 8GB,23 ns
234,PNY Technologies Inc. 8GBH2X04H1BB31-16 8GB,23 ns
235,Avexir Technologies Corporation DDR3-2400 CL10 4GB,23 ns
236,Corsair CMP8GX3M4A1600C8 2GB,23 ns
237,PNY Technologies Inc. 8GBH2X04F91927-15 8GB,23 ns
238,G Skill Intl F3-2400C11-8GAB 8GB,23 ns
239,G Skill Intl F3-2400C11-8GSR 8GB,23 ns
240,G Skill Intl F3-17000CL11-4GBSR 4GB,23 ns
241,OCZ OCZ3OB1600LV2G 2GB,23 ns
242,PNY Technologies Inc. 4GBH1X04H1AA28-16 4GB,23 ns
243,G Skill Intl F3-17000CL11-4GBXL 4GB,23 ns
244,G Skill Intl F3-2400C11-8GXM 8GB,23 ns
245,G Skill Intl F3-17000CL11-4GBZL 4GB,23 ns
246,PNY Electronics 8GBH2X04F1AA28-15 8GB,23 ns
247,AMD AG34G2130U1S 4GB,23 ns
248,Kingston KHX1866C10S3L/4G 4GB,23 ns
249,PNY Electronics 4GBH2X02F9B927-165 4GB,23 ns
250,A-DATA Technology DDR3 2000X 2GB,23 ns
251,Corsair CMT8GX3M2A1866C9 4GB,23 ns
252,Golden Empire CL7-7-7 DDR3-1333 2GB,23 ns
253,Team Group Inc. ZEUS-1600 4GB,23 ns
254,Teikon TMT451U6FFR8C-PBEJ 4GB,23 ns
255,Mushkin 99[2/7/4]181(F/R) 4GB,23 ns
256,Team Group Inc. ZEUS-2133 8GB,23 ns
257,Kingston KHX2133C11S3L/4G 4GB,23 ns
258,Kingston KHX1866C11S3/4G 4GB,23 ns
259,G Skill Intl F3-19200C11-4GBZHD 4GB,23 ns
260,Crucial Technology BLT4G3D1869DT2TXRG 4GB,23 ns
261,Kingston KHX1866C9D3/4GX 4GB,23 ns
262,Crucial Technology BLT4G3D1869DT1TX0. 4GB,23 ns
263,Corsair CMY8GX3M2A2133C11 4GB,23 ns
264,OCZ OCZ3P2000LV2G 2GB,23 ns
265,Corsair CMY16GX3M2A2400C10 8GB,23 ns
266,Corsair CMY16GX3M2A2400C11 8GB,23 ns
267,Corsair CMY16GX3M2A2666C12 8GB,23 ns
268,Kingston 9905403-137.A00LF 2GB,23 ns
269,Strontium SRT8G86U2-P9M 8GB,23 ns
270,Apacer Technology 78.CAGGT.DFK0C 8GB,23 ns
271,Corsair CMY32GX3M4A2400C10 8GB,23 ns
272,Crucial Technology BLT2G3D1608DT1TX0 2GB,23 ns
273,G Skill Intl F3-17000CL9-4GBZH 4GB,23 ns
274,Golden Empire CL11-11-11 D3-2133 4GB,23 ns
275,Kingston KHX1866C11D3/8G 8GB,23 ns
276,Corsair CMX16GX3M4A1866C11 4GB,23 ns
277,Kingston KHX1866C11D3L/4G 4GB,23 ns
278,Corsair CMY8GX3M2A2666C11 4GB,23 ns
279,Patriot Memory (PDP Systems) 2400C11 Series 4GB,23 ns
280,SK Hynix HMT451U6MFR8C-PB 4GB,23 ns
281,Golden Empire CL11-13-13 D3-2400 4GB,23 ns
282,Patriot Memory (PDP Systems) 2400 CL11 Series 8GB,23 ns
283,Golden Empire CL11-12-12 D3-2400 4GB,23 ns
284,G Skill Intl F3-12800CL8-4GBRM 4GB,23 ns
285,Corsair CMY8GX3M2A2133C9 4GB,23 ns
286,Patriot Memory (PDP Systems) 2133C11 Series 4GB,23 ns
287,Patriot Memory (PDP Systems) 1866 CL9 Series 4GB,23 ns
288,Patriot Memory (PDP Systems) 2133 CL11 Series 4GB,23 ns
289,Mushkin 99[1/6/3]996(F) 4GB,23 ns
290,Corsair CMX4GX3M1A1600C7 4GB,23 ns
291,A-DATA Technology DDR3 2400G 2OZ 8GB,23 ns
292,Kingston 9905403-598.A00LF 8GB,23 ns
293,Corsair CMX4GX3M2A1600C7 2GB,23 ns
294,Corsair CMX4GX3M2A1600C8 2GB,23 ns
295,A-DATA Technology DDR3 2933 2OZ 4GB,23 ns
296,Kingston 9905403-096.A01LF 2GB,23 ns
297,Corsair CMY8GX3M2A2400C11 4GB,23 ns
298,Corsair CMP6GX3M3A1600C7 2GB,23 ns
299,G Skill Intl F3-2400C11-4GXM 4GB,23 ns
300,Essencore Limited IMT451U6MFR8Y-AB1 4GB,23 ns
301,Corsair CMD16GX3M4A2400C10 4GB,23 ns
302,Corsair CMD16GX3M4A2400C11 4GB,23 ns
303,Kingston 9905403-183.A00LF 2GB,23 ns
304,EVGA 16G-D3-2400-MR 8GB,23 ns
305,Corsair CMD16GX3M4A2666C12 4GB,23 ns
306,EVGA 08G-D3-2400-MR 4GB,23 ns
307,G Skill Intl F3-14900CL8-4GBXM 4GB,23 ns
308,Corsair CMD16GX3M4B2133C9 4GB,23 ns
309,Corsair CMZ6GX3M3A2000C10 2GB,23 ns
310,Essencore Limited IMT451U6MFR8C-P90 4GB,23 ns
311,G Skill Intl F3-12800CL9-4GBSR2 4GB,23 ns
312,Essencore Limited IMT41GU6MFR8Y-AB1 8GB,23 ns
313,G Skill Intl F3-2133C10-8GSR 8GB,23 ns
314,G Skill Intl F3-14900CL8-4GBZM 4GB,23 ns
315,G Skill Intl F3-2133C9-4GZH 4GB,23 ns
316,G Skill Intl F3-2133C9-8GBXH 8GB,23 ns
317,Mushkin 991999 (996999) 4GB,23 ns
318,Corsair CMZ16GX3M4A1866C9 4GB,23 ns
319,Crucial Technology BLE4G3D213ACE1TX0. 4GB,23 ns
320,G Skill Intl F3-14900CL9-4GBSR 4GB,23 ns
321,Corsair CM3B4G2C1600L9 4GB,23 ns
322,Corsair CMD16GX3M4A1866C9 4GB,23 ns
323,Transcend Information TX2133KLH-16GK 8GB,23 ns
324,Corsair CM3X8GA2133C11Y4 8GB,23 ns
325,G Skill Intl F3-12800CL8-2GBTD 2GB,23 ns
326,G Skill Intl F3-12800CL8-2GBRM 2GB,23 ns
327,Crucial Technology 16JTF1G64AZ-1G6E1 8GB,23 ns
328,Corsair CM3X2G1866C9D 2GB,23 ns
329,Nanya Technology M2P2G64CB8HC9N-DG 2GB,23 ns
330,Corsair CMZ8GX3M2X1600C7 4GB,23 ns
331,Corsair CMZ8GX3M2Q1866C9 4GB,23 ns
332,Nanya Technology M2X2G64CB88GHN-DG 2GB,23 ns
333,Corsair CM3X1G1600C9 1GB,23 ns
334,Crucial Technology BL25664BA160A.16FG 2GB,23 ns
335,Mushkin 991988 (996988) 4GB,23 ns
336,Corsair CMZ8GX3M2A2133C11 4GB,23 ns
337,G Skill Intl F3-12800CL8-4GBXM 4GB,23 ns
338,Corsair CMZ8GX3M2A1866C9 4GB,23 ns
339,Crucial Technology BL51264BA160A.16FH 4GB,23 ns
340,AMD AP38G1338U2K 4GB,23 ns
341,Corsair CMD16GX3M2A2133C9 8GB,23 ns
342,Corsair CMD16GX3M2A2400C10 8GB,23 ns
343,Mushkin 991776 (996776) 4GB,23 ns
344,Team Group Inc. Xtreem-LV-2000 2GB,23 ns
345,AMD AP34G1869U1S 4GB,23 ns
346,Mushkin 992006 (997006) 4GB,23 ns
347,Transcend Information TX2133KLN-8GK 4GB,23 ns
348,Crucial Technology BLE4G3D21BCE1J.8FN 4GB,23 ns
349,Crucial Technology BLS4G3D169DS1J.8FE 4GB,23 ns
350,Mushkin 992102 (997102) 8GB,23 ns
351,AMD AG38G2130U2 8GB,23 ns
352,Corsair CML4GX3M1X1600C7 4GB,23 ns
353,Corsair CMD8GX3M2A1866C9 4GB,23 ns
354,Kingston HP497157-C01-ELDW 2GB,23 ns
355,G Skill Intl F3-1600C8-4GAB 4GB,23 ns
356,Mushkin 992121 (997121) 8GB,23 ns
357,Kingston 9905403-423.A00LF 4GB,23 ns
358,Corsair CML8GX3M2A2133C11 4GB,23 ns
359,Kingston 9905403-179.A00LF 2GB,23 ns
360,Team Group Inc. TEAMGROUP-UD3-2400 8GB,23 ns
361,Kingston 9905403-420.A00LF 4GB,23 ns
362,Corsair CMZ16GX3M4A2400C9 4GB,23 ns
363,Mushkin 992124 (997124) 8GB,23 ns
364,Transcend Information JM1600KLN-8GK 4GB,23 ns
365,Mushkin 992125R (997125R) 8GB,23 ns
366,G Skill Intl F3-2133C10-4GZL 4GB,23 ns
367,Corsair CMZ16GX3M4A2133C11 4GB,23 ns
368,Kingston KHX2400C11D3/8GX 8GB,23 ns
369,Ramos Technology RMB4GB58BCA3-13HC 4GB,23 ns
370,Mushkin 992104 (997104) 8GB,23 ns
371,Mushkin 992091 (997091) 8GB,23 ns
372,Samsung M378B5173BH0-CH9 4GB,23 ns
373,G Skill Intl F3-2133C9-8GTX 8GB,23 ns
374,G Skill Intl F3-2133C9-8GXH 8GB,23 ns
375,Corsair CMD8GX3M2A2400C11 4GB,23 ns
376,G Skill Intl F3-14900CL9-4GBXL 4GB,23 ns
377,G Skill Intl F3-2133C10-8GAB 8GB,23 ns
378,Mushkin 992043S (997043S) 4GB,23 ns
379,Corsair CMD8GX3M4A1600C8 2GB,23 ns
380,Mushkin 992070 (997070) 8GB,23 ns
381,Kingston 9905403-440.A00LF 4GB,23 ns
382,AMD AP34G1608U1K 2GB,23 ns
383,G Skill Intl F3-2666C12-8GTXD 8GB,23 ns
384,Corsair CML16GX3M4A2133C11 4GB,23 ns
385,Team Group Inc. Vulcan-2133 4GB,23 ns
386,Team Group Inc. Vulcan-2400 4GB,23 ns
387,Mushkin 992073 (997073) 8GB,23 ns
388,Crucial Technology BLS2G3D1609DS1S00. 2GB,23 ns
389,Mushkin 992083 (997083) 4GB,23 ns
390,Crucial Technology BLS4G3D169DS3.16FE 4GB,24 ns
391,G Skill Intl F3-1866C9-8GXM 8GB,24 ns
392,G Skill Intl F3-1866C9-8GZH 8GB,24 ns
393,Crucial Technology BLS8G3D18ADS3.16FE 8GB,24 ns
394,Crucial Technology BLS4G3N18AES4.16FE 4GB,24 ns
395,Crucial Technology BLS4G3D18ADS3.16FK 4GB,24 ns
396,G Skill Intl F3-2133C10-4GAB 4GB,24 ns
397,Crucial Technology BLS8G3D169DS3.16FN 8GB,24 ns
398,G Skill Intl F3-2133C10-8GXM 8GB,24 ns
399,Crucial Technology BLS4G3D169DS3.16FK 4GB,24 ns
400,Kingston 9905403-185.A00LF 2GB,24 ns
401,G Skill Intl F3-2133C10-4GSR 4GB,24 ns
402,Crucial Technology BLE2G3D1869DE1TX0. 2GB,24 ns
403,Crucial Technology BLS4G3D1609DS1S00. 4GB,24 ns
404,Crucial Technology BLS4G3D1609ES2LX0. 4GB,24 ns
405,Crucial Technology BL25664TR1608.16FF 2GB,24 ns
406,G Skill Intl F3-19200C10-8GBZHD 8GB,24 ns
407,Patriot Memory (PDP Systems) 2133EL Series 4GB,24 ns
408,G Skill Intl F3-1866C9-8GSR 8GB,24 ns
409,Elpida EBJ41UF8BDU5-GN-F 4GB,24 ns
410,Essencore Limited IM38GU48C16-999HB 8GB,24 ns
411,Kingston 9905403-444.A00LF 4GB,24 ns
412,Kingston 9905403-443.A00LF 4GB,24 ns
413,Mushkin 992005 (997005) 4GB,24 ns
414,Mushkin 992008 (997008) 4GB,24 ns
415,A-DATA Technology AM2L16BC8R2-B0BS 8GB,24 ns
416,G Skill Intl F3-14900CL9-4GBZL 4GB,24 ns
417,V-Color Technology Inc. TD4G16C11-H11 4GB,24 ns
418,Mushkin 992043 (997043) 4GB,24 ns
419,Mushkin 992069 (997069) 8GB,24 ns
420,Mushkin 992072 (997072) 8GB,24 ns
421,Kingston 9905403-439.A00LF 4GB,24 ns
422,Kingston 9905403-437.A01LF 4GB,24 ns
423,Kingston 9905403-433.A00LF 4GB,24 ns
424,Kingston 9905403-445.A00LF 4GB,24 ns
425,Vasekey 99U5403-009.A00L 8GB,24 ns
426,G Skill Intl F3-1600C7-8GTX 8GB,24 ns
427,Kingston 9905403-496.A00LF 4GB,24 ns
428,G Skill Intl F3-12800CL8-2GBECO 2GB,24 ns
429,G Skill Intl F3-12800CL7-4GBZM 4GB,24 ns
430,G Skill Intl F3-12800CL7-4GBXM 4GB,24 ns
431,Kingston 9905403-562.A00LF 8GB,24 ns
432,Kingston 9905428-048.A00LF 4GB,24 ns
433,G Skill Intl F3-12800CL7-2GBRM 2GB,24 ns
434,Micron Technology 8KTF51264HZ-1G9E2 4GB,24 ns
435,Kingston 9905403-490.A00LF 4GB,24 ns
436,G Skill Intl F3-12800CL9-2GBNQ 2GB,24 ns
437,G Skill Intl F3-12800CL9-2GBRL 2GB,24 ns
438,G Skill Intl F3-12800CL9-2GBXL 2GB,24 ns
439,G Skill Intl F3-12800CL9-4GBALT 4GB,24 ns
440,Mushkin 991776 (998776) 4GB,24 ns
441,Mushkin 991782 (996782) 2GB,24 ns
442,Mushkin 991989 (996989) 4GB,24 ns
443,Mushkin 992103 (997103) 8GB,24 ns
444,Kingston 9905403-431.A00LF 4GB,24 ns
445,Crucial Technology BLT2G3D1608DT2TXOB 2GB,24 ns
446,A-DATA Technology DDR3L 1600G 4GB,24 ns
447,Mushkin 994123 8GB,24 ns
448,Mushkin 994127S 4GB,24 ns
449,A-DATA Technology DDR3 2133X 8GB,24 ns
450,Mushkin 996778CH 2GB,24 ns
451,Mushkin 999015 4GB,24 ns
452,Kingston 9905403-192.A00LF 4GB,24 ns
453,Kingston 9905403-189.A00LF 4GB,24 ns
454,Kingston 9905403-199.A00LF 4GB,24 ns
455,Crucial Technology BLT8G3D1869DT1TX0. 8GB,24 ns
456,Kingston KHX2133C11D3/4GX 4GB,24 ns
457,G Skill Intl F3-1866C11-4GRSL 4GB,24 ns
458,Kingston KHX2133C11D3/2GX 2GB,24 ns
459,Crucial Technology BLT4G3D1608DT2TXOB 4GB,24 ns
460,Crucial Technology BLT4G3D1608DT1TX0. 4GB,24 ns
461,G Skill Intl F3-1866C9-4GAB 4GB,24 ns
462,Kingston 9905403-198.A00LF 4GB,24 ns
463,Mushkin 994070 8GB,24 ns
464,Kingston KHX2800C12D3/4GX 4GB,24 ns
465,Mushkin 993999 4GB,24 ns
466,Mushkin 992122R (997122R) 8GB,24 ns
467,Mushkin 992123R (997123R) 8GB,24 ns
468,Mushkin 992124R (997124R) 8GB,24 ns
469,Kingston 9905403-410.A00LF 4GB,24 ns
470,Transcend Information JM1600KLH-8GK 4GB,24 ns
471,Mushkin 993997 4GB,24 ns
472,Mushkin 994007 4GB,24 ns
473,Mushkin 994069 8GB,24 ns
474,Kingston 9905403-401.A00LF 4GB,24 ns
475,Kingston KHX2400C11D3/2GX 2GB,24 ns
476,G Skill Intl F3-1600C9-8GXLL 8GB,24 ns
477,A-DATA Technology DDR3 1600+ 2GB,24 ns
478,Mushkin 994050 8GB,24 ns
479,A-DATA Technology DDR3 1600G 4GB,24 ns
480,Mushkin 994056 4GB,24 ns
481,AMD AP38G1608U2K 4GB,24 ns
482,Corsair CMZ32GX3M4A1866C9 8GB,24 ns
483,Corsair CMZ8GX3M4X1600C9 2GB,24 ns
484,Kingston KHX1866C10D3/8G 8GB,24 ns
485,Corsair CML8GX3M2A1866C9 4GB,24 ns
486,Kingston KHX1600C9D3/4G 4GB,24 ns
487,Avexir Technologies Corporation MSI Z77 MPOWER 4GB,24 ns
488,Corsair CMZ8GX3M4X1600C8 2GB,24 ns
489,Corsair CMP16GX3M4X1600C7 4GB,24 ns
490,Corsair CMP16GX3M4X1866C9 4GB,24 ns
491,Corsair CMP24GX3M6A1600C9 4GB,24 ns
492,Corsair CMP4GX3M2A1600C9 2GB,24 ns
493,Corsair CMP6GX3M3A1600C8 2GB,24 ns
494,Kingston KHX1600C9D3LK2/8GX 4GB,24 ns
495,Kingston KHX1866C10D3/4G 4GB,24 ns
496,PNY Technologies Inc. 4GBH2X02HBBB30-165 4GB,24 ns
497,PNY Technologies Inc. 4GBH1X04F1AA28-15 4GB,24 ns
498,Golden Empire CL9-9-9 DDR3-1600 4GB,24 ns
499,Silicon Power Computer & Communications SP008GXLYU24ANSA 8GB,24 ns
500,Corsair CMSX16GX3M2B2133C1 8GB,24 ns
501,Corsair CMSX8GX3M2A1866C10 4GB,24 ns
502,Kingston 9905402-411.A00LF 2GB,24 ns
503,Avexir Technologies Corporation DDR3-1866 CL9 4GB,24 ns
504,Kingston 9905402-415.A00LF 2GB,24 ns
505,SK Hynix HMT451U6DFR8A-PB 4GB,24 ns
506,Patriot Memory (PDP Systems) PSD32G16002 2GB,24 ns
507,Patriot Memory (PDP Systems) P34G169UH 4GB,24 ns
508,Kingston 9905471-045.A00LF 8GB,24 ns
509,SK Hynix MPPU4GB16008Chips 4GB,24 ns
510,Patriot Memory (PDP Systems) 186C0 V3 Series 8GB,24 ns
511,Golden Empire CL11-11-11 D3-2400 4GB,24 ns
512,Patriot Memory (PDP Systems) 1866EL Series 4GB,24 ns
513,Corsair CMX4GX3M2A1600C9 2GB,24 ns
514,Corsair CML8GX3M2A1600C9W 4GB,24 ns
515,Corsair CML4GX3M1A1600C9 4GB,24 ns
516,Patriot Memory (PDP Systems) 1866 CL10 Series 8GB,24 ns
517,Kingmax Semiconductor FLGE85F-C8KL9A 2GB,24 ns
518,Corsair CM3X2G1600C9NX 2GB,24 ns
519,Corsair CM3X4GAD1600C9A4 4GB,24 ns
520,Hynix Semiconductor (Hyundai Electronics) MPPU4GB16008Chips 4GB,24 ns
521,Corsair CM3X8GB1600C9L4 8GB,24 ns
522,Corsair CMD16GX3M2A1600C7 8GB,24 ns
523,Kingston 99U5403-491.A00LF 8GB,24 ns
524,Samsung M378B5673GB0-CH9 2GB,24 ns
525,Corsair CMD16GX3M2A1866C9 8GB,24 ns
526,Corsair CMD16GX3M2A2400C11 8GB,24 ns
527,SanMax Technologies Inc. SMD-4G68HP-16K 4GB,24 ns
528,SanMax Technologies Inc. SMD-8G28NG-16K 8GB,24 ns
529,SanMax Technologies Inc. SMD-8G28NP-16K 8GB,24 ns
530,Corsair CMD16GX3M4A2800C11 4GB,24 ns
531,Kingston 99U5403-043.A00LF 4GB,24 ns
532,Corsair CMD32GX3M4A1600C7 8GB,24 ns
533,Corsair CML16GX3M4X1600C8 4GB,24 ns
534,Hynix Semiconductor (Hyundai Electronics) HMT451S6BFR8A-RD 4GB,24 ns
535,Corsair CMD32GX3M4A2400C10 8GB,24 ns
536,Corsair CMD32GX3M4A2400C11 8GB,24 ns
537,Kingston 99U5471-019.A00LF 4GB,24 ns
538,Corsair CMD8GX3M2A1600C7 4GB,24 ns
539,Corsair CMD8GX3M2A1600C8 4GB,24 ns
540,Silicon Power Computer & Communications DBLT2GN568,24 ns
541,Kingmax Semiconductor FLGF65F-C8KLB 4GB,24 ns
542,Kingmax Semiconductor FLGG45F-D8KJB 8GB,24 ns
543,Silicon Power Computer & Communications DCLT4GN568,24 ns
544,Silicon Power Computer & Communications DCLT8GN128,24 ns
545,Carry Technology Co. Ltd. U3A4G83-16G9LN2B00 4GB,24 ns
546,Hynix Semiconductor (Hyundai Electronics) HMT41GS6BFR8A-RD 8GB,24 ns
547,Kingston 99U5471-066.A00LF 8GB,24 ns
548,Corsair CMX4GX3M2B1600C9 2GB,24 ns
549,Kingston 99U5402-436.A00LF 4GB,24 ns
550,Corsair CMZ16GX3M2A1866C9 8GB,24 ns
551,Corsair CMY32GX3M4A2400C11 8GB,24 ns
552,Strontium SRT4G86U1-H9M 4GB,24 ns
553,Kingston 9905403-140.A00LF 2GB,24 ns
554,Corsair CMZ8GX3M2A1600C8 4GB,24 ns
555,Kingston 9905403-170.A00LF 2GB,24 ns
556,Corsair CMY16GX3M2C2133C11 8GB,24 ns
557,G Skill Intl F3-2133C11-8GXL 8GB,24 ns
558,Kingston 9905403-143.A00G 8GB,24 ns
559,Corsair CMZ6GX3M3A1600C8 2GB,24 ns
560,Team Group Inc. Xteem-LV-1866 4GB,24 ns
561,G Skill Intl F3-2800C11-4GTXDG 4GB,24 ns
562,Swissbit SLU08G64B5BD2SA-DC 8GB,24 ns
563,Corsair CMZ24GX3M6A1600C9 4GB,24 ns
564,Corsair CMZ16GX3M2A2133C10 8GB,24 ns
565,Apacer Technology 78.C1GET.9L10C 8GB,24 ns
566,Apacer Technology 78.BAGEJ.AFK0C 4GB,24 ns
567,Corsair CMY32GX3M4C1866C10 8GB,24 ns
568,Kingston 9905403-151.A00LF 2GB,24 ns
569,OCZ OCZ3RPR2000LV2G 2GB,24 ns
570,G Skill Intl F3-2133C9-8GZH 8GB,24 ns
571,Corsair CMZ4GX3M2A1600C8 2GB,24 ns
572,Corsair CMZ4GX3M2A2000C10 2GB,24 ns
573,OCZ OCZ3P1600LV2G 2GB,24 ns
574,Corsair CMY16GX3M2A2133C11 8GB,24 ns
575,Corsair CMY16GX3M2B2133C11 8GB,24 ns
576,Corsair CMZ8GX3M2A1600C9G 4GB,24 ns
577,Corsair CMZ16GX3M4X1866C9 4GB,24 ns
578,Patriot Memory (PDP Systems) 1600LL Series 4GB,24 ns
579,Kingston 9905403-174.A00LF 2GB,24 ns
580,Patriot Memory (PDP Systems) 1600 CL9 Series 4GB,24 ns
581,Golden Empire CL10-10-10 D3-1866 4GB,24 ns
582,Corsair CMX8GX3M2A1866C11 4GB,24 ns
583,Kingston 9905403-134.A00LF 2GB,24 ns
584,Kingston 9905403-178.A00LF 2GB,24 ns
585,AMD AP38G1869U2 8GB,24 ns
586,AMD AP38G1869U2S 8GB,24 ns
587,Kingston KHX1866C9D3/8GX 8GB,24 ns
588,G Skill Intl F3-2133C9-8GBZH 8GB,24 ns
589,Corsair CMZ16GX3M4X2133C11 4GB,24 ns
590,G Skill Intl F3-2133C11-8GAR 8GB,24 ns
591,Corsair CMX8GX3M4A1600C9 2GB,24 ns
592,Kingston 9905403-171.A00LF 2GB,24 ns
593,AMD AV34G1601U2 4GB,24 ns
594,Hynix Semiconductor (Hyundai Electronics) HMT41GU6MFR8C-H9 8GB,25 ns
595,Kingston 99U5471-002.A01LF 2GB,25 ns
596,Kingston 9905403-478.B00LF 4GB,25 ns
597,Kingston 9905403-449.A00LF 4GB,25 ns
598,Kingston 9905458-017.A01LF 4GB,25 ns
599,Kingmax Semiconductor FLGF65F-C8KL9A 4GB,25 ns
600,Micron Technology 512M6416V69AD2J15E 4GB,25 ns
601,Kingston 9905403-478.A00LF 4GB,25 ns
602,Kingston 99U5458-001.A00LF 2GB,25 ns
603,ISD Technology Limited IMT451U6MFR8Y-CC0 4GB,25 ns
604,Kingston 99U5471-001.A01LF 2GB,25 ns
605,Kingston 99U5428-040.A01G 4GB,25 ns
606,Micron Technology 36KSF1G72PZ-1G4M1 8GB,25 ns
607,G Skill Intl F3-14900CL10-8GBXL 8GB,25 ns
608,G Skill Intl F3-14900CL10-8GBZL 8GB,25 ns
609,Kingston 99U5458-005.A00LF 4GB,25 ns
610,Hynix Semiconductor (Hyundai Electronics) HMT41GU7,25 ns
611,Kingston 9905403-097.A00LF 2GB,25 ns
612,Kingmax Semiconductor FLFF65F-C8KM9 4GB,25 ns
613,Kingston 99U5403-427.A00LF 8GB,25 ns
614,Kingston 9905403-684.A00LF 8GB,25 ns
615,ISD Technology Limited IMT41GU6MFR8C-P90 8GB,25 ns
616,ISD Technology Limited IM38GU48C16-999HB 8GB,25 ns
617,JUHOR JHC1600U1108JY 8GB,25 ns
618,Kingston 99U5403-162.A00LF 8GB,25 ns
619,Kingston 9905403-889.A00LF 8GB,25 ns
620,Kingston 99U5403-193.A00LF 8GB,25 ns
621,Kingston 99U5403-074.A00LF 4GB,25 ns
622,Kingston 9905403-519.A00LF 4GB,25 ns
623,Kingston 9905403-511.A00LF 4GB,25 ns
624,G Skill Intl F3-12800CL8-4GBZH 4GB,25 ns
625,G Skill Intl F3-12800CL9-2GBECO 2GB,25 ns
626,G Skill Intl F3-2133C11-8GRSL 8GB,25 ns
627,Micron Technology 8JTF25664AZ-1G4H1 2GB,25 ns
628,G Skill Intl F3-12800CL9-2GBZL 2GB,25 ns
629,G Skill Intl F3-12800CL9-4GBNT 4GB,25 ns
630,G Skill Intl F3-2133C11-8GZL 8GB,25 ns
631,Kingston 99U5403-067.A00LF 4GB,25 ns
632,G Skill Intl F3-12800CL9-4GBRL 4GB,25 ns
633,G Skill Intl F3-12800CL9-4GBSR 4GB,25 ns
634,G Skill Intl F3-12800CL9-4GBSR1 4GB,25 ns
635,Hynix Semiconductor (Hyundai Electronics) HMT451U6,25 ns
636,Kingmax Semiconductor FLFF65F-C8KF9 4GB,25 ns
637,G Skill Intl F3-12800CL9-4GBXL 4GB,25 ns
638,G Skill Intl F3-12800CL9-4GBXM 4GB,25 ns
639,G Skill Intl F3-12800CL9-4GBZL 4GB,25 ns
640,G Skill Intl F3-12800CL9-4GBSQ 4GB,25 ns
641,Micron Technology 16KTF1G64AZ-1G6EZ 8GB,25 ns
642,Kingston 99U5471-026.A00LF 4GB,25 ns
643,G Skill Intl F3-1866C10-8GXL 8GB,25 ns
644,Kingston KHX1600C9D3L/4GX 4GB,25 ns
645,Kingston 9905403-149.A01LF 4GB,25 ns
646,Kingston 9905403-409.A00LF 2GB,25 ns
